This file contains the cluster number at each minimum cluster size (MCS) computed using the dynamic tree cut algorithm. The rows are sorted according to the ReefID. A value of 0 indicates that the reef was not included in any cluster for a particular MCS value.
Reef ID,MCS=1,MCS=5,MCS=10,MCS=15,MCS=20,MCS=25,MCS=50,MCS=75,MCS=100,MCS=125,MCS=150,MCS=160
1549,657,125,177,87,6,13,24,6,7,5,4,1
1550,657,125,177,87,6,13,24,6,7,5,4,1
1551,302,101,171,61,70,8,21,19,9,4,3,1
1552,302,101,171,61,70,8,21,19,9,4,3,1
1553,97,155,49,62,71,8,21,19,9,4,3,1
1554,97,155,49,62,71,8,21,19,9,4,3,1
1555,1,13,31,4,17,12,25,13,11,2,2,1
1556,1,13,31,4,17,12,25,13,11,2,2,1
1557,1,13,31,4,17,12,25,13,11,2,2,1
1558,1,13,31,4,17,12,25,13,11,2,2,1
1559,1,13,31,4,17,12,25,13,11,2,2,1
1560,680,94,167,93,93,0,0,0,0,0,0,0
1561,495,50,141,1,3,15,27,5,1,1,1,0
1562,734,50,141,1,3,15,27,5,1,1,1,0
1563,108,50,141,1,3,15,27,5,1,1,1,0
1564,108,50,141,1,3,15,27,5,1,1,1,0
1565,752,353,6,1,3,15,27,3,1,1,1,0
1566,752,353,6,1,3,15,27,3,1,1,1,0
1567,119,132,126,1,3,15,27,3,1,1,1,0
1568,333,45,56,86,33,43,15,1,3,1,1,0
1569,333,45,56,86,33,43,15,1,3,1,1,0
1570,333,45,56,86,33,43,15,1,3,1,1,0
1571,333,45,56,86,33,43,15,1,3,1,1,0
1572,661,257,56,86,33,43,15,1,3,1,1,0
1573,808,257,56,86,33,43,15,1,3,1,1,0
1574,657,125,177,87,6,13,24,6,7,5,4,1
1575,302,101,171,61,70,8,21,19,9,4,3,1
1576,302,101,171,61,70,8,21,19,9,4,3,1
1577,1,13,31,4,17,12,25,13,11,2,2,1
1578,1,13,31,4,17,12,25,13,11,2,2,1
1579,1,13,31,4,17,12,25,13,11,2,2,1
1580,1,13,31,4,17,12,25,13,11,2,2,1
1581,1,13,31,4,17,12,25,13,11,2,2,1
1582,1,13,31,4,17,12,25,13,11,2,2,1
1583,1,13,31,4,17,12,25,13,11,2,2,1
1584,495,50,141,1,3,15,27,5,1,1,1,0
1585,108,50,141,1,3,15,27,5,1,1,1,0
1586,108,50,141,1,3,15,27,5,1,1,1,0
1587,108,50,141,1,3,15,27,5,1,1,1,0
1588,625,237,6,1,3,15,27,5,1,1,1,0
1589,245,237,6,1,3,15,27,5,1,1,1,0
1590,245,237,6,1,3,15,27,5,1,1,1,0
1591,119,132,126,1,3,15,27,3,1,1,1,0
1592,509,45,56,86,33,43,15,1,3,1,1,0
1593,509,45,56,86,33,43,15,1,3,1,1,0
1594,351,45,56,86,33,43,15,1,3,1,1,0
1595,351,45,56,86,33,43,15,1,3,1,1,0
1596,493,45,56,86,33,43,15,1,3,1,1,0
1597,493,45,56,86,33,43,15,1,3,1,1,0
1598,493,45,56,86,33,43,15,1,3,1,1,0
1599,351,45,56,86,33,43,15,1,3,1,1,0
1600,384,125,177,87,6,13,24,6,7,5,4,1
1601,384,125,177,87,6,13,24,6,7,5,4,1
1602,384,125,177,87,6,13,24,6,7,5,4,1
1603,442,101,171,61,70,8,21,19,9,4,3,1
1604,1,13,31,4,17,12,25,13,11,2,2,1
1605,1,13,31,4,17,12,25,13,11,2,2,1
1606,1,13,31,4,17,12,25,13,11,2,2,1
1607,1,13,31,4,17,12,25,13,11,2,2,1
1608,1,13,31,4,17,12,25,13,11,2,2,1
1609,7,69,38,4,17,12,25,13,11,2,2,1
1610,7,69,38,4,17,12,25,13,11,2,2,1
1611,7,69,38,4,17,12,25,13,11,2,2,1
1612,22,134,38,4,17,12,25,13,11,2,2,1
1613,680,94,167,93,93,0,0,0,0,0,0,0
1614,495,50,141,1,3,15,27,5,1,1,1,0
1615,108,50,141,1,3,15,27,5,1,1,1,0
1616,108,50,141,1,3,15,27,5,1,1,1,0
1617,625,237,6,1,3,15,27,5,1,1,1,0
1618,245,237,6,1,3,15,27,5,1,1,1,0
1619,245,237,6,1,3,15,27,5,1,1,1,0
1620,119,132,126,1,3,15,27,3,1,1,1,0
1621,509,45,56,86,33,43,15,1,3,1,1,0
1622,351,45,56,86,33,43,15,1,3,1,1,0
1623,247,368,101,114,44,50,15,1,3,1,1,0
1624,384,125,177,87,6,13,24,6,7,5,4,1
1625,442,101,171,61,70,8,21,19,9,4,3,1
1626,442,101,171,61,70,8,21,19,9,4,3,1
1627,1,13,31,4,17,12,25,13,11,2,2,1
1628,99,274,31,4,17,12,25,13,11,2,2,1
1629,99,274,31,4,17,12,25,13,11,2,2,1
1630,99,274,31,4,17,12,25,13,11,2,2,1
1631,99,274,31,4,17,12,25,13,11,2,2,1
1632,7,69,38,4,17,12,25,13,11,2,2,1
1633,7,69,38,4,17,12,25,13,11,2,2,1
1634,7,69,38,4,17,12,25,13,11,2,2,1
1635,22,134,38,4,17,12,25,13,11,2,2,1
1636,680,94,167,93,93,0,0,0,0,0,0,0
1637,625,237,6,1,3,15,27,5,1,1,1,0
1638,245,237,6,1,3,15,27,5,1,1,1,0
1639,119,132,126,1,3,15,27,3,1,1,1,0
1640,247,368,101,114,44,50,15,1,3,1,1,0
1641,213,354,101,114,44,50,15,1,3,1,1,0
1642,247,368,101,114,44,50,15,1,3,1,1,0
1643,247,368,101,114,44,50,15,1,3,1,1,0
1644,435,125,177,87,6,13,24,6,7,5,4,1
1645,354,101,171,62,71,8,21,19,9,4,3,1
1646,354,101,171,62,71,8,21,19,9,4,3,1
1647,99,274,31,4,17,12,25,13,11,2,2,1
1648,7,69,38,4,17,12,25,13,11,2,2,1
1649,7,69,38,4,17,12,25,13,11,2,2,1
1650,7,69,38,4,17,12,25,13,11,2,2,1
1651,22,134,38,4,17,12,25,13,11,2,2,1
1652,119,132,126,1,3,15,27,3,1,1,1,0
1653,213,354,101,114,44,50,15,1,3,1,1,0
1654,213,354,101,114,44,50,15,1,3,1,1,0
1655,247,368,101,114,44,50,15,1,3,1,1,0
1656,67,230,101,114,44,50,15,1,3,1,1,0
1657,435,125,177,87,6,13,24,6,7,5,4,1
1658,354,101,171,62,71,8,21,19,9,4,3,1
1659,354,101,171,62,71,8,21,19,9,4,3,1
1660,99,274,31,4,17,12,25,13,11,2,2,1
1661,7,69,38,4,17,12,25,13,11,2,2,1
1662,7,69,38,4,17,12,25,13,11,2,2,1
1663,7,69,38,4,17,12,25,13,11,2,2,1
1664,22,134,38,4,17,12,25,13,11,2,2,1
1665,129,309,109,118,44,50,15,1,3,1,1,0
1666,213,354,101,114,44,50,15,1,3,1,1,0
1667,213,354,101,114,44,50,15,1,3,1,1,0
1668,435,125,177,87,6,13,24,6,7,5,4,1
1669,24,139,184,73,79,12,25,13,11,2,2,1
1670,24,139,184,73,79,12,25,13,11,2,2,1
1671,24,139,184,73,79,12,25,13,11,2,2,1
1672,24,139,184,73,79,12,25,13,11,2,2,1
1673,24,139,184,73,79,12,25,13,11,2,2,1
1674,99,274,31,4,17,12,25,13,11,2,2,1
1675,7,69,38,4,17,12,25,13,11,2,2,1
1676,22,134,38,4,17,12,25,13,11,2,2,1
1677,22,134,38,4,17,12,25,13,11,2,2,1
1678,22,134,38,4,17,12,25,13,11,2,2,1
1679,129,309,109,118,44,50,15,1,3,1,1,0
1680,129,309,109,118,44,50,15,1,3,1,1,0
1681,129,309,109,118,44,50,15,1,3,1,1,0
1682,129,309,109,118,44,50,15,1,3,1,1,0
1683,240,126,109,118,44,50,15,1,3,1,1,0
1684,240,126,109,118,44,50,15,1,3,1,1,0
1685,435,125,177,87,6,13,24,6,7,5,4,1
1686,24,139,184,73,79,12,25,13,11,2,2,1
1687,24,139,184,73,79,12,25,13,11,2,2,1
1688,24,139,184,73,79,12,25,13,11,2,2,1
1689,24,139,184,73,79,12,25,13,11,2,2,1
1690,24,139,184,73,79,12,25,13,11,2,2,1
1691,22,134,38,4,17,12,25,13,11,2,2,1
1692,22,134,38,4,17,12,25,13,11,2,2,1
1693,22,134,38,4,17,12,25,13,11,2,2,1
1694,22,134,38,4,17,12,25,13,11,2,2,1
1695,4,20,97,5,18,28,33,13,11,2,2,1
1696,673,169,83,2,1,1,1,4,5,0,0,0
1697,129,309,109,118,44,50,15,1,3,1,1,0
1698,736,126,109,118,44,50,15,1,3,1,1,0
1699,736,126,109,118,44,50,15,1,3,1,1,0
1700,240,126,109,118,44,50,15,1,3,1,1,0
1701,240,126,109,118,44,50,15,1,3,1,1,0
1702,67,230,101,114,44,50,15,1,3,1,1,0
1703,658,109,172,87,6,13,24,6,7,5,4,1
1704,658,109,172,87,6,13,24,6,7,5,4,1
1705,546,325,139,73,79,12,25,13,11,2,2,1
1706,546,325,139,73,79,12,25,13,11,2,2,1
1707,4,20,97,5,18,28,33,13,11,2,2,1
1708,4,20,97,5,18,28,33,13,11,2,2,1
1709,4,20,97,5,18,28,33,13,11,2,2,1
1710,673,169,83,2,1,1,1,4,5,0,0,0
1711,294,126,109,118,44,50,15,1,3,1,1,0
1712,294,126,109,118,44,50,15,1,3,1,1,0
1713,294,126,109,118,44,50,15,1,3,1,1,0
1714,294,126,109,118,44,50,15,1,3,1,1,0
1715,240,126,109,118,44,50,15,1,3,1,1,0
1716,67,230,101,114,44,50,15,1,3,1,1,0
1717,67,230,101,114,44,50,15,1,3,1,1,0
1718,67,230,101,114,44,50,15,1,3,1,1,0
1719,411,339,61,12,6,13,24,6,7,5,4,1
1720,411,339,61,12,6,13,24,6,7,5,4,1
1721,658,109,172,87,6,13,24,6,7,5,4,1
1722,546,325,139,73,79,12,25,13,11,2,2,1
1723,527,325,139,73,79,12,25,13,11,2,2,1
1724,527,325,139,73,79,12,25,13,11,2,2,1
1725,4,20,97,5,18,28,33,13,11,2,2,1
1726,4,20,97,5,18,28,33,13,11,2,2,1
1727,4,20,97,5,18,28,33,13,11,2,2,1
1728,4,20,97,5,18,28,33,13,11,2,2,1
1729,4,20,97,5,18,28,33,13,11,2,2,1
1730,8,68,12,5,18,28,33,13,11,2,2,1
1731,673,169,83,2,1,1,1,4,5,0,0,0
1732,38,55,94,111,1,1,1,4,5,0,0,0
1733,38,55,94,111,1,1,1,4,5,0,0,0
1734,367,55,94,111,1,1,1,4,5,0,0,0
1735,222,356,62,39,52,55,15,1,3,1,1,0
1736,67,230,101,114,44,50,15,1,3,1,1,0
1737,411,339,61,12,6,13,24,6,7,5,4,1
1738,411,339,61,12,6,13,24,6,7,5,4,1
1739,393,109,172,87,6,13,24,6,7,5,4,1
1740,527,325,139,73,79,12,25,13,11,2,2,1
1741,4,20,97,5,18,28,33,13,11,2,2,1
1742,4,20,97,5,18,28,33,13,11,2,2,1
1743,4,20,97,5,18,28,33,13,11,2,2,1
1744,4,20,97,5,18,28,33,13,11,2,2,1
1745,4,20,97,5,18,28,33,13,11,2,2,1
1746,8,68,12,5,18,28,33,13,11,2,2,1
1747,8,68,12,5,18,28,33,13,11,2,2,1
1748,8,68,12,5,18,28,33,13,11,2,2,1
1749,38,55,94,111,1,1,1,4,5,0,0,0
1750,38,55,94,111,1,1,1,4,5,0,0,0
1751,38,55,94,111,1,1,1,4,5,0,0,0
1752,38,55,94,111,1,1,1,4,5,0,0,0
1753,38,55,94,111,1,1,1,4,5,0,0,0
1754,38,55,94,111,1,1,1,4,5,0,0,0
1755,367,55,94,111,1,1,1,4,5,0,0,0
1756,222,356,62,39,52,55,15,1,3,1,1,0
1757,222,356,62,39,52,55,15,1,3,1,1,0
1758,222,356,62,39,52,55,15,1,3,1,1,0
1759,222,356,62,39,52,55,15,1,3,1,1,0
1760,67,230,101,114,44,50,15,1,3,1,1,0
1761,393,109,172,87,6,13,24,6,7,5,4,1
1762,393,109,172,87,6,13,24,6,7,5,4,1
1763,738,213,139,73,79,12,25,13,11,2,2,1
1764,4,20,97,5,18,28,33,13,11,2,2,1
1765,4,20,97,5,18,28,33,13,11,2,2,1
1766,4,20,97,5,18,28,33,13,11,2,2,1
1767,8,68,12,5,18,28,33,13,11,2,2,1
1768,8,68,12,5,18,28,33,13,11,2,2,1
1769,8,68,12,5,18,28,33,13,11,2,2,1
1770,8,68,12,5,18,28,33,13,11,2,2,1
1771,857,149,83,2,1,1,1,4,5,0,0,0
1772,662,378,94,111,1,1,1,4,5,0,0,0
1773,800,378,94,111,1,1,1,4,5,0,0,0
1774,38,55,94,111,1,1,1,4,5,0,0,0
1775,367,55,94,111,1,1,1,4,5,0,0,0
1776,367,55,94,111,1,1,1,4,5,0,0,0
1777,159,335,179,39,52,55,15,1,3,1,1,0
1778,159,335,179,39,52,55,15,1,3,1,1,0
1779,67,230,101,114,44,50,15,1,3,1,1,0
1780,393,109,172,87,6,13,24,6,7,5,4,1
1781,840,251,52,81,84,13,24,6,7,5,4,1
1782,840,251,52,81,84,13,24,6,7,5,4,1
1783,738,213,139,73,79,12,25,13,11,2,2,1
1784,4,20,97,5,18,28,33,13,11,2,2,1
1785,8,68,12,5,18,28,33,13,11,2,2,1
1786,8,68,12,5,18,28,33,13,11,2,2,1
1787,8,68,12,5,18,28,33,13,11,2,2,1
1788,857,149,83,2,1,1,1,4,5,0,0,0
1789,662,378,94,111,1,1,1,4,5,0,0,0
1790,800,378,94,111,1,1,1,4,5,0,0,0
1791,430,132,126,1,3,15,27,5,1,1,1,0
1792,44,89,62,39,52,55,15,1,3,1,1,0
1793,44,89,62,39,52,55,15,1,3,1,1,0
1794,44,89,62,39,52,55,15,1,3,1,1,0
1795,44,89,62,39,52,55,15,1,3,1,1,0
1796,159,335,179,39,52,55,15,1,3,1,1,0
1797,228,371,179,39,52,55,15,1,3,1,1,0
1798,334,109,172,87,6,13,24,6,7,5,4,1
1799,366,212,61,12,6,13,24,6,7,5,4,1
1800,366,212,61,12,6,13,24,6,7,5,4,1
1801,795,251,52,81,84,13,24,6,7,5,4,1
1802,484,213,139,73,79,12,25,13,11,2,2,1
1803,8,68,12,5,18,28,33,13,11,2,2,1
1804,6,16,12,5,18,28,33,13,11,2,2,1
1805,8,68,12,5,18,28,33,13,11,2,2,1
1806,6,16,12,5,18,28,33,13,11,2,2,1
1807,492,65,59,91,91,32,13,16,12,2,2,1
1808,492,65,59,91,91,32,13,16,12,2,2,1
1809,492,65,59,91,91,32,13,16,12,2,2,1
1810,27,65,59,91,91,32,13,16,12,2,2,1
1811,27,65,59,91,91,32,13,16,12,2,2,1
1812,27,65,59,91,91,32,13,16,12,2,2,1
1813,27,65,59,91,91,32,13,16,12,2,2,1
1814,27,65,59,91,91,32,13,16,12,2,2,1
1815,27,65,59,91,91,32,13,16,12,2,2,1
1816,662,378,94,111,1,1,1,4,5,0,0,0
1817,349,129,178,9,24,37,22,5,1,1,1,0
1818,349,129,178,9,24,37,22,5,1,1,1,0
1819,349,129,178,9,24,37,22,5,1,1,1,0
1820,430,132,126,1,3,15,27,5,1,1,1,0
1821,597,89,62,39,52,55,15,1,3,1,1,0
1822,597,89,62,39,52,55,15,1,3,1,1,0
1823,597,89,62,39,52,55,15,1,3,1,1,0
1824,44,89,62,39,52,55,15,1,3,1,1,0
1825,44,89,62,39,52,55,15,1,3,1,1,0
1826,159,335,179,39,52,55,15,1,3,1,1,0
1827,312,52,143,3,9,2,11,9,10,7,5,1
1828,334,109,172,87,6,13,24,6,7,5,4,1
1829,316,212,61,12,6,13,24,6,7,5,4,1
1830,366,212,95,12,6,13,24,6,7,5,4,1
1831,398,251,52,81,84,13,24,6,7,5,4,1
1832,398,251,52,81,84,13,24,6,7,5,4,1
1833,398,251,52,81,84,13,24,6,7,5,4,1
1834,795,251,52,81,84,13,24,6,7,5,4,1
1835,484,213,139,73,79,12,25,13,11,2,2,1
1836,278,16,12,5,18,28,33,13,11,2,2,1
1837,278,16,12,5,18,28,33,13,11,2,2,1
1838,278,16,12,5,18,28,33,13,11,2,2,1
1839,278,16,12,5,18,28,33,13,11,2,2,1
1840,6,16,12,5,18,28,33,13,11,2,2,1
1841,6,16,12,5,18,28,33,13,11,2,2,1
1842,6,16,12,5,18,28,33,13,11,2,2,1
1843,6,16,12,5,18,28,33,13,11,2,2,1
1844,6,16,12,5,18,28,33,13,11,2,2,1
1845,6,16,12,5,18,28,33,13,11,2,2,1
1846,6,16,12,5,18,28,33,13,11,2,2,1
1847,2,118,28,69,76,32,13,16,12,2,2,1
1848,2,118,28,69,76,32,13,16,12,2,2,1
1849,41,178,59,91,91,32,13,16,12,2,2,1
1850,41,178,59,91,91,32,13,16,12,2,2,1
1851,41,178,59,91,91,32,13,16,12,2,2,1
1852,41,178,59,91,91,32,13,16,12,2,2,1
1853,41,178,59,91,91,32,13,16,12,2,2,1
1854,27,65,59,91,91,32,13,16,12,2,2,1
1855,27,65,59,91,91,32,13,16,12,2,2,1
1856,120,129,178,9,24,37,22,5,1,1,1,0
1857,120,129,178,9,24,37,22,5,1,1,1,0
1858,430,132,126,1,3,15,27,5,1,1,1,0
1859,44,89,62,39,52,55,15,1,3,1,1,0
1860,44,89,62,39,52,55,15,1,3,1,1,0
1861,159,335,179,39,52,55,15,1,3,1,1,0
1862,228,371,179,39,52,55,15,1,3,1,1,0
1863,149,52,143,3,9,2,11,9,10,7,5,1
1864,312,52,143,3,9,2,11,9,10,7,5,1
1865,334,109,172,87,6,13,24,6,7,5,4,1
1866,316,212,61,12,6,13,24,6,7,5,4,1
1867,366,212,95,12,6,13,24,6,7,5,4,1
1868,398,251,52,81,84,13,24,6,7,5,4,1
1869,484,213,139,73,79,12,25,13,11,2,2,1
1870,535,213,139,73,79,28,33,13,11,2,2,1
1871,535,213,139,73,79,28,33,13,11,2,2,1
1872,535,213,139,73,79,28,33,13,11,2,2,1
1873,6,16,12,5,18,28,33,13,11,2,2,1
1874,6,16,12,5,18,28,33,13,11,2,2,1
1875,6,16,12,5,18,28,33,13,11,2,2,1
1876,6,16,12,5,18,28,33,13,11,2,2,1
1877,6,16,12,5,18,28,33,13,11,2,2,1
1878,2,118,28,69,76,32,13,16,12,2,2,1
1879,2,118,28,69,76,32,13,16,12,2,2,1
1880,41,178,59,91,91,32,13,16,12,2,2,1
1881,41,178,59,91,91,32,13,16,12,2,2,1
1882,41,178,59,91,91,32,13,16,12,2,2,1
1883,41,178,59,91,91,32,13,16,12,2,2,1
1884,27,65,59,91,91,32,13,16,12,2,2,1
1885,27,65,59,91,91,32,13,16,12,2,2,1
1886,120,129,178,9,24,37,22,5,1,1,1,0
1887,349,129,178,9,24,37,22,5,1,1,1,0
1888,430,132,126,1,3,15,27,5,1,1,1,0
1889,433,306,105,28,2,7,20,1,3,1,1,0
1890,44,89,62,39,52,55,15,1,3,1,1,0
1891,159,335,179,39,52,55,15,1,3,1,1,0
1892,228,371,179,39,52,55,15,1,3,1,1,0
1893,149,52,143,3,9,2,11,9,10,7,5,1
1894,312,52,143,3,9,2,11,9,10,7,5,1
1895,334,109,172,87,6,13,24,6,7,5,4,1
1896,316,212,61,12,6,13,24,6,7,5,4,1
1897,6,16,12,5,18,28,33,13,11,2,2,1
1898,37,163,115,122,12,23,13,16,12,2,2,1
1899,2,118,28,69,76,32,13,16,12,2,2,1
1900,2,118,28,69,76,32,13,16,12,2,2,1
1901,2,118,28,69,76,32,13,16,12,2,2,1
1902,2,118,28,69,76,32,13,16,12,2,2,1
1903,2,118,28,69,76,32,13,16,12,2,2,1
1904,2,118,28,69,76,32,13,16,12,2,2,1
1905,82,266,158,13,31,41,1,4,5,0,0,0
1906,120,129,178,9,24,37,22,5,1,1,1,0
1907,120,129,178,9,24,37,22,5,1,1,1,0
1908,433,306,105,28,2,7,20,1,3,1,1,0
1909,244,367,62,39,52,55,15,1,3,1,1,0
1910,833,164,98,28,2,7,20,1,3,1,1,0
1911,228,371,179,39,52,55,15,1,3,1,1,0
1912,149,52,143,3,9,2,11,9,10,7,5,1
1913,149,52,143,3,9,2,11,9,10,7,5,1
1914,312,52,143,3,9,2,11,9,10,7,5,1
1915,316,212,61,12,6,13,24,6,7,5,4,1
1916,260,259,52,81,84,3,5,6,7,5,4,1
1917,260,259,52,81,84,3,5,6,7,5,4,1
1918,37,163,115,122,12,23,13,16,12,2,2,1
1919,37,163,115,122,12,23,13,16,12,2,2,1
1920,2,292,28,69,76,32,13,16,12,2,2,1
1921,2,292,28,69,76,32,13,16,12,2,2,1
1922,2,292,28,69,76,32,13,16,12,2,2,1
1923,2,118,28,69,76,32,13,16,12,2,2,1
1924,489,352,158,13,31,41,1,4,5,0,0,0
1925,120,129,178,9,24,37,22,5,1,1,1,0
1926,144,324,46,9,24,37,22,5,1,1,1,0
1927,433,306,105,28,2,7,20,1,3,1,1,0
1928,244,367,62,39,52,55,15,1,3,1,1,0
1929,244,367,62,39,52,55,15,1,3,1,1,0
1930,155,164,98,28,2,7,20,1,3,1,1,0
1931,833,164,98,28,2,7,20,1,3,1,1,0
1932,228,371,179,39,52,55,15,1,3,1,1,0
1933,149,52,143,3,9,2,11,9,10,7,5,1
1934,149,52,143,3,9,2,11,9,10,7,5,1
1935,829,301,52,81,84,3,24,6,7,5,4,1
1936,636,301,52,81,84,3,5,6,7,5,4,1
1937,260,259,52,81,84,3,5,6,7,5,4,1
1938,260,259,52,81,84,3,5,6,7,5,4,1
1939,363,276,142,48,25,3,5,6,7,5,4,1
1940,37,163,115,122,12,23,13,16,12,2,2,1
1941,37,163,115,122,12,23,13,16,12,2,2,1
1942,223,117,17,14,12,23,13,16,12,2,2,1
1943,2,292,28,69,76,32,13,16,12,2,2,1
1944,2,292,28,69,76,32,13,16,12,2,2,1
1945,866,352,158,13,31,41,1,4,5,0,0,0
1946,866,352,158,13,31,41,1,4,5,0,0,0
1947,489,352,158,13,31,41,1,4,5,0,0,0
1948,120,129,178,9,24,37,22,5,1,1,1,0
1949,144,324,46,9,24,37,22,5,1,1,1,0
1950,144,324,46,9,24,37,22,5,1,1,1,0
1951,144,324,46,9,24,37,22,5,1,1,1,0
1952,433,306,105,28,2,7,20,1,3,1,1,0
1953,244,367,62,39,52,55,15,1,3,1,1,0
1954,244,367,62,39,52,55,15,1,3,1,1,0
1955,155,164,98,28,2,7,20,1,3,1,1,0
1956,155,164,98,28,2,7,20,1,3,1,1,0
1957,155,164,98,28,2,7,20,1,3,1,1,0
1958,809,165,99,112,2,7,20,1,3,1,1,0
1959,809,165,99,112,2,7,20,1,3,1,1,0
1960,636,301,52,81,84,3,5,6,7,5,4,1
1961,636,301,52,81,84,3,5,6,7,5,4,1
1962,260,259,52,81,84,3,5,6,7,5,4,1
1963,693,259,52,81,84,3,5,6,7,5,4,1
1964,693,259,52,81,84,3,5,6,7,5,4,1
1965,363,276,142,48,25,3,5,6,7,5,4,1
1966,415,226,91,48,25,3,5,6,7,5,4,1
1967,37,163,115,122,12,23,13,16,12,2,2,1
1968,37,163,115,122,12,23,13,16,12,2,2,1
1969,783,117,17,14,12,23,13,16,12,2,2,1
1970,223,117,17,14,12,23,13,16,12,2,2,1
1971,2,292,28,69,76,32,13,16,12,2,2,1
1972,2,292,28,69,76,32,13,16,12,2,2,1
1973,0,0,0,0,0,0,0,0,0,0,0,0
1974,82,266,158,13,31,41,1,4,5,0,0,0
1975,144,324,46,9,24,37,22,5,1,1,1,0
1976,475,150,98,28,2,7,20,1,3,1,1,0
1977,155,164,98,28,2,7,20,1,3,1,1,0
1978,155,164,98,28,2,7,20,1,3,1,1,0
1979,68,165,99,112,2,7,20,1,3,1,1,0
1980,829,301,52,81,84,3,24,6,7,5,4,1
1981,882,301,52,81,84,3,5,6,7,5,4,1
1982,882,301,52,81,84,3,5,6,7,5,4,1
1983,693,259,52,81,84,3,5,6,7,5,4,1
1984,363,276,142,48,25,3,5,6,7,5,4,1
1985,363,276,142,48,25,3,5,6,7,5,4,1
1986,37,163,115,122,12,23,13,16,12,2,2,1
1987,37,163,115,122,12,23,13,16,12,2,2,1
1988,37,163,115,122,12,23,13,16,12,2,2,1
1989,783,117,17,14,12,23,13,16,12,2,2,1
1990,223,117,17,14,12,23,13,16,12,2,2,1
1991,340,117,17,14,12,23,13,16,12,2,2,1
1992,489,352,158,13,31,41,1,4,5,0,0,0
1993,82,266,158,13,31,41,1,4,5,0,0,0
1994,82,266,158,13,31,41,1,4,5,0,0,0
1995,82,266,158,13,31,41,1,4,5,0,0,0
1996,82,266,158,13,31,41,1,4,5,0,0,0
1997,82,266,158,13,31,41,1,4,5,0,0,0
1998,25,143,23,13,31,41,1,4,5,0,0,0
1999,25,143,23,13,31,41,1,4,5,0,0,0
2000,144,324,46,9,24,37,22,5,1,1,1,0
2001,288,23,46,9,24,37,22,5,1,1,1,0
2002,674,306,105,28,2,7,20,1,3,1,1,0
2003,475,150,98,28,2,7,20,1,3,1,1,0
2004,778,164,98,28,2,7,20,1,3,1,1,0
2005,778,164,98,28,2,7,20,1,3,1,1,0
2006,68,165,99,112,2,7,20,1,3,1,1,0
2007,68,165,99,112,2,7,20,1,3,1,1,0
2008,68,165,99,112,2,7,20,1,3,1,1,0
2009,645,302,142,76,81,3,5,6,7,5,4,1
2010,645,302,142,76,81,3,5,6,7,5,4,1
2011,540,276,142,48,25,3,5,6,7,5,4,1
2012,540,276,142,48,25,3,5,6,7,5,4,1
2013,540,276,142,48,25,3,5,6,7,5,4,1
2014,361,226,91,48,25,3,5,6,7,5,4,1
2015,415,226,91,48,25,3,5,6,7,5,4,1
2016,96,278,115,122,12,23,13,16,12,2,2,1
2017,345,142,17,14,12,23,13,16,12,2,2,1
2018,340,117,17,14,12,23,13,16,12,2,2,1
2019,340,117,17,14,12,23,13,16,12,2,2,1
2020,340,117,17,14,12,23,13,16,12,2,2,1
2021,0,0,0,0,0,0,0,0,0,0,0,0
2022,179,206,23,13,31,41,1,4,5,0,0,0
2023,179,206,23,13,31,41,1,4,5,0,0,0
2024,179,206,23,13,31,41,1,4,5,0,0,0
2025,179,206,23,13,31,41,1,4,5,0,0,0
2026,179,206,23,13,31,41,1,4,5,0,0,0
2027,25,143,23,13,31,41,1,4,5,0,0,0
2028,25,143,23,13,31,41,1,4,5,0,0,0
2029,25,143,23,13,31,41,1,4,5,0,0,0
2030,25,143,23,13,31,41,1,4,5,0,0,0
2031,25,143,23,13,31,41,1,4,5,0,0,0
2032,189,79,160,9,24,37,22,5,1,1,1,0
2033,189,79,160,9,24,37,22,5,1,1,1,0
2034,674,306,105,28,2,7,20,1,3,1,1,0
2035,475,150,98,28,2,7,20,1,3,1,1,0
2036,68,165,99,112,2,7,20,1,3,1,1,0
2037,68,165,99,112,2,7,20,1,3,1,1,0
2038,68,165,99,112,2,7,20,1,3,1,1,0
2039,68,165,99,112,2,7,20,1,3,1,1,0
2040,645,302,142,76,81,3,5,6,7,5,4,1
2041,700,302,142,48,25,3,5,6,7,5,4,1
2042,700,302,142,48,25,3,5,6,7,5,4,1
2043,835,302,142,48,25,3,5,6,7,5,4,1
2044,361,226,91,48,25,3,5,6,7,5,4,1
2045,415,226,91,48,25,3,5,6,7,5,4,1
2046,96,278,115,122,12,23,13,16,12,2,2,1
2047,96,278,115,122,12,23,13,16,12,2,2,1
2048,345,142,17,14,12,23,13,16,12,2,2,1
2049,223,117,17,14,12,23,13,16,12,2,2,1
2050,223,117,17,14,12,23,13,16,12,2,2,1
2051,487,206,23,13,31,41,1,4,5,0,0,0
2052,487,206,23,13,31,41,1,4,5,0,0,0
2053,487,206,23,13,31,41,1,4,5,0,0,0
2054,25,143,23,13,31,41,1,4,5,0,0,0
2055,25,143,23,13,31,41,1,4,5,0,0,0
2056,25,143,23,13,31,41,1,4,5,0,0,0
2057,189,79,160,9,24,37,22,5,1,1,1,0
2058,284,79,160,9,24,37,22,5,1,1,1,0
2059,288,23,46,9,24,37,22,5,1,1,1,0
2060,674,306,105,28,2,7,20,1,3,1,1,0
